method,query_id,subset,question,expected_file,expected_line,gold_hit_at_20,gold_rank,reciprocal_rank_at_20,kg_candidate_pool_contains_gold_before_rerank,kg_rank_before_rerank,kg_rank_after_rerank_full,kg_pool_size
AST-KG+CrossEncoder+StagedConfidence,L073-Q1,v3,"The system is failing to identify the specified persister, resulting in data not being saved as expected. What configurations were modified recently?",core/src/main/scala/kafka/server/BrokerServer.scala,729,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L073-Q2,v3,"Hey, has anyone noticed that the application isn’t storing data? It seems like there’s an issue with the persister setup.",core/src/main/scala/kafka/server/BrokerServer.scala,729,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L073-Q3,v3,Can we determine if the persister factory settings were altered? This might lead us to the root cause of the data persistence problem.,core/src/main/scala/kafka/server/BrokerServer.scala,729,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L074-Q1,v3,"The application fails to process registration responses, leading to user sign-up issues. What API versions are currently supported?",core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L074-Q2,v3,Users are getting stuck during registration because the application doesn't recognize the API version. What could be causing this?,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L074-Q3,v3,Investigate why the registration handler may be rejecting responses due to unsupported API version. Is the server up-to-date with the latest specifications?,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,246,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L075-Q1,v3,"Why did the system reset the fetch offset for the specified partition, and what impact could this have on data processing?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,True,2,0.5,True,1,2,40
AST-KG+CrossEncoder+StagedConfidence,L075-Q2,v3,"Hey, why's our consumer suddenly acting weird? I think the offset just reset for one of the partitions.",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,True,10,0.1,True,20,10,40
AST-KG+CrossEncoder+StagedConfidence,L075-Q3,v3,"Can we investigate the conditions that led to the fetch offset reset for the partition, and whether this is affecting message consumption?",core/src/main/scala/kafka/server/AbstractFetcherThread.scala,677,True,4,0.25,True,1,4,40
AST-KG+CrossEncoder+StagedConfidence,L076-Q1,v3,"The cluster seems to be rejecting partition alteration requests, potentially affecting topic management. What might be causing this behavior?",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,True,11,0.09090909090909091,True,1,11,40
AST-KG+CrossEncoder+StagedConfidence,L076-Q2,v3,"Hey, has anyone else noticed that we're unable to change partitions for some topics? It's been pretty frustrating.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,False,,0.0,False,,,40
AST-KG+CrossEncoder+StagedConfidence,L076-Q3,v3,Could there be a network issue or misconfiguration with the nodes that is preventing AlterPartition requests from being processed?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1300,True,10,0.1,True,1,10,40
AST-KG+CrossEncoder+StagedConfidence,L077-Q1,v3,User reports an unexpected server error when attempting to modify configuration settings.,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L077-Q2,v3,"The application crashes intermittently when users try to alter server configurations, leading to disruptions.",metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L077-Q3,v3,What could be causing the failure in validation during the configuration alteration process?,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,374,True,2,0.5,True,1,2,40
AST-KG+CrossEncoder+StagedConfidence,L078-Q1,v3,"The system is failing to create new topics, resulting in a critical error message.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,True,14,0.07142857142857142,True,3,14,40
AST-KG+CrossEncoder+StagedConfidence,L078-Q2,v3,"Hey, has anyone else noticed that we can't create topics right now? Something's definitely up.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,True,16,0.0625,True,1,16,20
AST-KG+CrossEncoder+StagedConfidence,L078-Q3,v3,What steps can we take to identify the root cause of the server error occurring during topic creation?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,878,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L079-Q1,v3,The application is frequently experiencing issues where it can't process messages due to an unknown partition imbalance. What could be causing this downtime?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L079-Q2,v3,It seems like we're missing messages lately because something is off with partition handling. Any ideas on what might be happening?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,True,13,0.07692307692307693,True,9,13,40
AST-KG+CrossEncoder+StagedConfidence,L079-Q3,v3,We should investigate why the system is skipping over certain partitions that it can't recognize as imbalanced. What diagnostic steps should we take?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1744,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L080-Q1,v3,"We've encountered an issue where the AlterPartition request is being denied from a specific node, affecting the partition reassignment process.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,True,9,0.1111111111111111,True,2,9,40
AST-KG+CrossEncoder+StagedConfidence,L080-Q2,v3,It looks like there's a problem with one of the nodes rejecting partition alterations; could this impact our data distribution?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,True,9,0.1111111111111111,True,1,9,40
AST-KG+CrossEncoder+StagedConfidence,L080-Q3,v3,Can we investigate why the AlterPartition requests are being rejected by node {} for the topic-partition pair {}-{}?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1292,True,9,0.1111111111111111,True,2,9,40
AST-KG+CrossEncoder+StagedConfidence,L082-Q1,v3,"We've noticed a situation where the in-sync replica set is overlapping with the end log position, which might lead to data inconsistencies. What could be the root cause?",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,True,2,0.5,True,1,2,40
AST-KG+CrossEncoder+StagedConfidence,L082-Q2,v3,"Hey team, it seems like our ISR is larger than our ELR, and I'm worried this might affect our data flow. Any ideas on what’s going on?",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,True,2,0.5,True,1,2,40
AST-KG+CrossEncoder+StagedConfidence,L082-Q3,v3,Could the overlapping ISR and ELR indicate an issue with our replica synchronization process? What checks should we perform to diagnose this further?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2411,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L083-Q1,v3,The system seems to be skipping messages due to an unrecognized imbalanced topic. What could be causing this issue?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L083-Q2,v3,I've noticed that some messages aren't being processed because of a weird topic imbalance. What should we check?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L083-Q3,v3,Can we diagnose why the Kafka consumer is not handling the imbalanced topic effectively?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1738,True,8,0.125,True,1,8,40
AST-KG+CrossEncoder+StagedConfidence,L085-Q1,v3,A broker has marked several directories offline; could this lead to data unavailability for consumers?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L085-Q2,v3,"Hey, I noticed that some directories are offline on one of our brokers—has anyone checked the impact on message processing?",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L085-Q3,v3,Can we investigate the broker's directory status to determine if the offline directories are affecting our replication or load balancing?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1498,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L086-Q1,v3,We're encountering an issue where attempts to delete certain topics result in an unexpected error. Has anyone identified the root cause?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,True,2,0.5,True,1,2,40
AST-KG+CrossEncoder+StagedConfidence,L086-Q2,v3,Does anyone know why we're suddenly unable to delete topics? It seems like there's an error popping up every time we try.,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L086-Q3,v3,Could this unexpected deleteTopics error be linked to permission settings or current broker configurations?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,995,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L087-Q1,v3,"The system is failing to initiate a leader election for a partition that appears to be offline, causing potential data availability issues.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,True,3,0.3333333333333333,True,1,3,40
AST-KG+CrossEncoder+StagedConfidence,L087-Q2,v3,Why can't we get a leader for that partition? It seems like it's stuck in an offline state.,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,True,5,0.2,True,2,5,40
AST-KG+CrossEncoder+StagedConfidence,L087-Q3,v3,"Investigate the root cause of the offline partition, as it is preventing an unclean leader election from occurring.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1799,True,2,0.5,True,3,2,40
AST-KG+CrossEncoder+StagedConfidence,L088-Q1,v3,"We're experiencing issues with adding new partitions, as it seems the createPartitions request is failing unexpectedly.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L088-Q2,v3,Has anyone else noticed problems when trying to increase the number of partitions for a topic lately?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,False,,0.0,True,14,26,40
AST-KG+CrossEncoder+StagedConfidence,L088-Q3,v3,Could the failed createPartitions operation indicate a misconfiguration or resource issue in our Kafka setup?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1823,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L089-Q1,v3,"The system is experiencing delays in processing broker heartbeats, leading to potential inconsistencies in cluster state.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,True,5,0.2,True,1,5,20
AST-KG+CrossEncoder+StagedConfidence,L089-Q2,v3,"Hey, it seems like our Kafka controller is getting overwhelmed; the heartbeat checks are taking too long to respond.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L089-Q3,v3,Could the recent overload in the event queue be causing connection issues with our brokers?,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1660,True,1,1.0,True,1,1,20
AST-KG+CrossEncoder+StagedConfidence,L090-Q1,v3,"A broker is attempting to assign replicas, but it seems there are partitions that have not yet been assigned. What's going on?",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,True,1,1.0,True,1,1,40
AST-KG+CrossEncoder+StagedConfidence,L090-Q2,v3,"Hey team, has anyone noticed issues with replica assignments for certain partitions? They don’t seem to be getting assigned properly.",metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,True,3,0.3333333333333333,True,2,3,40
AST-KG+CrossEncoder+StagedConfidence,L090-Q3,v3,Investigate why the assignment request is being made for a partition that has no existing assignments.,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2285,True,1,1.0,True,2,1,40
